"message_id","message","message_utc","from_id","date","time"
"208989","📬
Resumindo, FAÇAM O L, BANDO DE OTÁRIO!
📭

🟧  TWITTER  🟧

🗣 CNN Brasil
📰 #@CNNBrasil

Por #@DanielaLima_: O tom do presidente eleito Luiz Inácio Lula da Silva (PT) com o mercado financeiro começa a preocupar aliados petistas, que buscam maneiras de aconselhá-lo #CNNBrasil360

⌚️ 14/12/2022 - 16:13:19
via Grabyo
Ver no Twitter/Nitter 🪟","2022-12-15 10:32:01","1158595321.0","2022-12-15","10:32:01"
"208990","O mundo está de olho no Brasil

https://youtu.be/lnS8Uyh-XPE","2022-12-15 13:04:36","809131641.0","2022-12-15","13:04:36"
"208999","https://youtu.be/YRv66xltDYw","2022-12-15 17:55:15","980496647.0","2022-12-15","17:55:15"
"209000","🟧  TWITTER  🟧

📮📮  THREAD  📮📮

🗣 Flavio Beall
📰 #@frbeall

(📩1) O sixtema parcêro... o sixtêma é phodda!

Pela primeira vez desde 85, um governo fecha a gestão com um gasto público menor do que o recebido.

 O Brasil se tornou uma enorme senzala onde todo o povo escravizado por leis abusivas e juros escorchantes
(foto 1)

(📩2) .. é explorado para sustentar a Casa Grande golbalista, hedge funds e governos corruptos.

Os agentes públicos brasileiros não passam de Capitães do Mato, responsáveis por manter nós os escravos sob grilhões.

Os escravos já estão em maior número, basta lutarem por sua liberdade!

 ⌚️ 15/12/2022 - 09:12:38
via Twitter for Android
Ver no Twitter/Nitter 🪟","2022-12-15 17:55:31","1158595321.0","2022-12-15","17:55:31"
"209001","🟧  TWITTER  🟧

🗣 Paulo Generoso
📰 #@Paulogeneroso

Último vídeo antes de ser preso.  Força pastor e patriota Fabiano.  Guerreiro , esperou a polícia Na frente do quartel. #selva

⌚️ 15/12/2022 - 12:44:10
via Twitter for iPhone
Ver no Twitter/Nitter 🪟","2022-12-15 18:07:50","1158595321.0","2022-12-15","18:07:50"
"208973","🟧  TWITTER  🟧

🗣 Ricardo Weck🇧🇷
📰 #@WeckRicardo

Integrantes do ônibus. Suspeito de serem infiltrados.

⌚️ 13/12/2022 - 16:36:40
via Twitter Web App
Ver no Twitter/Nitter 🪟","2022-12-15 00:11:42","1158595321.0","2022-12-15","00:11:42"
"208997","🟧  TWITTER  🟧

🗣 Sr. Macaco - Sociedade Ilustrada
📰 #@sigasociedade

E ainda tem que ser convidada para todos os eventos, premiada, bajulada e tratada com uma semideusa somente por ser g0rd@.
.
#sociedadeilustrada #designativista #designerativista

⌚️ 14/12/2022 - 23:32:05
via Twitter for Android
Ver no Twitter/Nitter 🪟","2022-12-15 17:40:32","1158595321.0","2022-12-15","17:40:32"
"208998","🟧  TWITTER  🟧

🗣 Hoje no Mundo Militar
📰 #@hoje_no

Em resposta às violentas manifestações de apoiantes do ex-presidente Pedro Castillo, deposto após uma tentativa fracassada de auto-golpe, o Peru decretou estado de emergência e colocou o exército nas ruas. Alguns dos direitos civis dos peruanos foram suspensos.

⌚️ 15/12/2022 - 14:41:25
via Twitter Web App
Ver no Twitter/Nitter 🪟","2022-12-15 17:46:51","1158595321.0","2022-12-15","17:46:51"
"208975","🟧  TWITTER  🟧

🗣 Terra Brasilis
📰 #@Terra__Brasilis

Você ganha uma ação judicial, e vai comemorar o resultado com o juiz que julgou sua ação judicial.  Compliance total !!!!

⌚️ 13/12/2022 - 10:57:16
via Twitter Web App
Ver no Twitter/Nitter 🪟","2022-12-15 01:20:30","1158595321.0","2022-12-15","01:20:30"
"208976","REPORT: Brazilian Supreme Court BLOCKS MILITARY ELECTION AUDIT, certifies general election while MILLIONS protest..
__
Subscribe: Mel Gibson","2022-12-15 01:20:46","809131641.0","2022-12-15","01:20:46"
