"message_id","message","message_utc","from_id","date","time"
"30029","https://youtu.be/yS5ZjeRkxls","2022-12-17 14:33:17","5253051982.0","2022-12-17","14:33:17"
"30028","Tá tudo perdido já era😢😢😱😱","2022-12-17 14:26:12","1868015272.0","2022-12-17","14:26:12"
"30012","Informação que o comandante supremo das forças armadas tenha passado agora a noite na frente do QG em Brasília várias vezes!!!!

Vamos pra Brasília!!!🇧🇷🇧🇷","2022-12-17 00:45:55","1417695160.0","2022-12-17","00:45:55"
"30013","🚨 ATENÇÃO 🚨
Aguardando mais acontecimentos
@GeFazioBreakingNews 🇺🇸🇧🇷","2022-12-17 01:51:15","1417695160.0","2022-12-17","01:51:15"
"30014","https://youtu.be/KCVgNLxQRcU","2022-12-17 01:59:15","1466886030.0","2022-12-17","01:59:15"
"30016","Ptr denuncie o a conta falsa que fizeram no face em seu nome ,espero que todos do telegram façam o mesmo,vi o Sr comentando no live.","2022-12-17 03:03:29","1782184059.0","2022-12-17","03:03:29"
"30022","Todos a meu redor estão falando sobre esta notícia! 
https://kwai-video.com/p/Zz1C7HS2","2022-12-17 10:28:45","1665342460.0","2022-12-17","10:28:45"
"30024","https://youtu.be/wi6I-v_-JQA

*⏰MINUTO COM DEUS*
*📆17/12/2022*

*SUA VITÓRIA ESTÁ CHEGANDO!*

_*Isaías 41: 10*_ - _Não temas, porque eu sou contigo; não te assombres, porque eu sou teu Deus; eu te fortaleço, e te ajudo, e te sustento com a destra da minha justiça._

Se inscreva em nosso novo canal MINUTO REFLEXÃO: https://www.youtube.com/c/MinutoReflexao1

Para ser abençoado e edificado pela palavra de Deus todos os dias, se inscreva no nosso canal www.youtube.com/MinutoComDeus

_*Compartilhe essa mensagem. Ela pode transformar a vida de alguém.*_","2022-12-17 11:07:02","1528103024.0","2022-12-17","11:07:02"
"30025","Veja as últimas notícias
https://m.kwai.com/photo/150000147303908/5220666494122658561?userId=150000147303908&photoId=5220666494122658561&cc=WHATS_APP_BUSINESS&timestamp=1671247696578&language=pt-br&share_device_id=ANDROID_7175f6e68e775051&share_uid=150000024520958&share_id=ANDROID_7175f6e68e775051_1671247692660&sharePage=photo&share_item_type=photo&share_item_info=5220666494122658561&fid=150000024520958&et=1_a%2F4760457495507550850_ssl2221&text_style=0&shareEnter=1&kpn=KWAI&translateKey=bold_news_share_text_081001&shareBucket=br&shareCountry=BRA&shareBiz=photo&short_key=EgCvp76n","2022-12-17 11:15:33","5589959659.0","2022-12-17","11:15:33"
"30026","Áudio de Talita   Benta ❤️","2022-12-17 11:50:02","5186318950.0","2022-12-17","11:50:02"
"30027","Não adianta mais os caminhos de mudança chegou no palácio da Alvorada pra tirar os móveis do bolsonaro assim falou agora no jornal da Record fala brasil. Até agora falou😢.","2022-12-17 14:25:29","1868015272.0","2022-12-17","14:25:29"
"30031","AA A.    ELEJE MCm","2022-12-17 15:27:33","1418450202.0","2022-12-17","15:27:33"
"30032","Não esta","2022-12-17 15:43:34","5509418332.0","2022-12-17","15:43:34"
"30033","Ele ainda e o presidente ate dia 31","2022-12-17 15:43:46","5509418332.0","2022-12-17","15:43:46"
"30034","Foto de","2022-12-17 15:59:04","5509418332.0","2022-12-17","15:59:04"
"30036","Vídeo de Sandra Almeida","2022-12-17 17:20:31","1003010598.0","2022-12-17","17:20:31"
"30040","* PAI QUERIDO CONTEMPLE NOSSA ANGÚSTIA. VEJA O QUE ESTÃO FAZENDO NO NOSSO PAÍS. AUTORIDADES CONSTITUÍDAS TEM CAUSADO GRANDE DOR AO POVO BRASILEIRO. PERVERTEM O BEM EM MAL, E O MAL EM BEM. NÃO CUIDANDO DOS ÓRFÃOS NEM DAS VIÚVAS. ELES TEM CRIADO CAOS. PRENDEM INOCENTES, SOLTAM BANDIDOS. ESTAMOS EM ANGÚSTIA PROFUNDA, POIS NENHUMA AUTORIDADE RESTANTE PODE NOS LIVRAR. MAS TEMOS UM DEUS QUE NOS OUVE. A TI EU CLAMO SOCORRE NOS EM NOME DE JESUS CRISTO EU ORO. AMÉM. 👩🏻‍💼🙌🇧🇷","2022-12-17 18:58:40","1003010598.0","2022-12-17","18:58:40"
