"message_id","message","message_utc","from_id","date","time"
"113922","Boa noite!","2022-12-17 01:51:53","799723433.0","2022-12-17","01:51:53"
"113923","Só mais essa hoje. O comentário é seu. RACIOCINE.","2022-12-17 01:51:53","799723433.0","2022-12-17","01:51:53"
"113924","Só mais esse. O sono já chegou. Ligue os pontos. Inté manhã! Banoite!","2022-12-17 01:51:53","799723433.0","2022-12-17","01:51:53"
"113876","🇧🇷 😁👍 ✅","2022-12-17 00:01:42","1011383265.0","2022-12-17","00:01:42"
"113877","Brasília agora 🇧🇷👏","2022-12-17 00:13:02","1011383265.0","2022-12-17","00:13:02"
"113880","Caralho mano... que aulaaa, analogias e raciocínio PERFEITO 👏👏👏🇧🇷

O que pedir? O que colocar nas faixas? 👆","2022-12-17 01:37:16","1011383265.0","2022-12-17","01:37:16"
"113882","Jovem Pan é condenada a indenizar advogado de Lula em R$ 50 mil ☛ https://terrabrasilnoticias.com/2022/12/jovem-pan-e-condenada-a-indenizar-advogado-de-lula-em-r-50-mil/","2022-12-17 01:43:19","1011383265.0","2022-12-17","01:43:19"
"113883","PT, que chamava o Orçamento secreto de fraude, vota a favor do… Orçamento secreto ☛ https://terrabrasilnoticias.com/2022/12/pt-que-chamava-o-orcamento-secreto-de-fraude-vota-a-favor-do-orcamento-secreto/","2022-12-17 01:44:02","1011383265.0","2022-12-17","01:44:02"
"113884","https://www.youtube.com/live/PxZBHHiDDDo?feature=share","2022-12-17 01:48:26","799723433.0","2022-12-17","01:48:26"
"113885","Ipea revisa projeção de crescimento do PIB brasileiro de 2022 de 2,8% para 3,1% ☛ https://terrabrasilnoticias.com/2022/12/ipea-revisa-projecao-de-crescimento-do-pib-brasileiro-de-2022-de-28-para-31/","2022-12-17 01:49:00","799723433.0","2022-12-17","01:49:00"
"113886","FINALMENTE, TRIBUNAL MILITAR SE MANIFESTA SOBRE O PEDIDO DE PRISÃO DE MORAES E ""PÕE PRESSÃO"" NO SENADO
https://www.jornaldacidadeonline.com.br/noticias/44606/finalmente-tribunal-militar-se-manifesta-sobre-o-pedido-de-prisao-de-moraes-e-poe-pressao-no-senado
Tensão!","2022-12-17 01:49:23","799723433.0","2022-12-17","01:49:23"
"113887","AO VIVO: VALDEMAR FAZ GRAVE DENÚNCIA CONTRA O TSE / RANDOLFE É ALVO DE NOTÍCIA-CRIME (VEJA O VÍDEO)
https://www.jornaldacidadeonline.com.br/noticias/44611/ao-vivo-valdemar-faz-grave-denuncia-contra-o-tse-randolfe-e-alvo-de-noticia-crime-veja-o-video
Assista AO VIVO no Jornal da Noite!","2022-12-17 01:49:23","799723433.0","2022-12-17","01:49:23"
"113888","Juntos 
O povo
As FFAA 
O Presidente Bolsonaro 
A nossa vitória é  certa. 
Confiem....","2022-12-17 01:49:45","799723433.0","2022-12-17","01:49:45"
"113889","Ouçam.. 
Repassem..","2022-12-17 01:49:45","799723433.0","2022-12-17","01:49:45"
"113918","Olha aí o Moro dando a sua real sobre o 🦑.","2022-12-17 01:51:53","799723433.0","2022-12-17","01:51:53"
"113890","Ótima explicação sobre INTERVENÇÃO MILITAR.

Não existe general melancia. As Forças Armadas não querem tomar o lugar de Bolsonaro. As FA querem, podem e vão fazer uma limpeza geral mas pra isso precisam INTERVIR momentaneamente na casa.","2022-12-17 01:49:45","799723433.0","2022-12-17","01:49:45"
"113891","O PL é hoje o maior partido do Brasil e possui a maior bancada do Senado","2022-12-17 01:49:45","799723433.0","2022-12-17","01:49:45"
"113892","Bill Gates anuncia uma nova Pandemia mais mortal, que afetará crianças.

""É um plano de Ataque! No momento em que eles te contarem, eles já atingiram você"". Jones fala também sobre a Fundação Rockefeller. 

🇺🇸 The Alex Jones Show | Infowars","2022-12-17 01:50:03","799723433.0","2022-12-17","01:50:03"
"113893","Líder do PCC em Portugal é detido pela Interpol - Amazonas1
https://amazonas1.com.br/lider-do-pcc-em-portugal-e-detido-pela-interpol/","2022-12-17 01:51:09","799723433.0","2022-12-17","01:51:09"
"113919","Excelente. É isso. Não tiro nenhuma letra. Nós brasileiros somos os culpados pelo que está acontecendo. POR ISSO CADA UM DE NÓS PRECISA FAZER A SUA PARTE OU PERDEREMOS O BRASIL PARA COMUNISTAS. Vá para os QGs (quartéis) amanhã, domingo, segunda… NÃO FIQUE ESPERANDO QUE ALGUÉM FAÇA ALGUMA COISA. Faça a sua parte. A hora é AGORA!","2022-12-17 01:51:53","799723433.0","2022-12-17","01:51:53"
"113894","Brasileiro líder de facção criminosa aliada ao PCC é preso em operação policial - Interior - Campo Grande News
https://amp.campograndenews.com.br/cidades/interior/brasileiro-lider-de-faccao-criminosa-aliada-ao-pcc-e-preso-em-operacao-policial","2022-12-17 01:51:09","799723433.0","2022-12-17","01:51:09"
"113895","Líder de facção ligada ao PCC é preso com comparsas no Paraguai com ajuda da polícia brasileira – Capivara News.

https://capivaranews.com/lider-de-faccao-ligada-ao-pcc-e-preso-com-comparsas-no-paraguai-com-ajuda-da-policia-brasileira","2022-12-17 01:51:09","799723433.0","2022-12-17","01:51:09"
"113896","Com vcs,  o maior líder do mundo!!!

🇧🇷🇧🇷🇧🇷🇧🇷💚💛🇧🇷🇧🇷🇧🇷

✅ Sigam nosso canal @nocentrodopoder e fiquem por dentro dos bastidores da política.","2022-12-17 01:51:09","799723433.0","2022-12-17","01:51:09"
"113897","https://www.metropoles.com/colunas/grande-angular/exercito-muda-barreira-e-amplia-area-onde-bolsonaristas-estao-acampados

🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷 EU AMO ESSES MILITARES!!!

O LULA DISSE QUE A PRIMEIRA MEDIDA SERIA REMOVER OS ACAMPAMENTOS, AÍ O GENERAL VAI LÁ E MANDA AMPLIAR TODA A ESTRUTURA E EMPREGA AINDA MAIS SOLDADOS NA FUNÇÃO DO ACAMPAMENTO.  🤣🤣🤣🤣🤣🤣🤣🤣 O EXÉRCITO AMPLIA A CIDADE PATRIÓTICA E OS COMANDANTES NÃO ENTREGAM OS CARGOS DEIXANDO CLARÍSSIMO QUE A COBRA VAI FUMAR!!! SANTO DEUS!!!","2022-12-17 01:51:10","799723433.0","2022-12-17","01:51:10"
"113898","Assistam‼️
Em sinergia conosco!

https://youtube.com/watch?v=Om8s60OAa_Y&si=EnSIkaIECMiOmarE","2022-12-17 01:51:10","799723433.0","2022-12-17","01:51:10"
"113900","Foto de Marcelo Rossi","2022-12-17 01:51:10","799723433.0","2022-12-17","01:51:10"
