"message_id","message","message_utc","from_id","date","time"
"66015","Boa noite.
A paz do Senhor 🙏","2023-01-14 00:00:50","5302764001.0","2023-01-14","00:00:50"
"66014","A  Paz do SENHOR 🙏🏻🤗 @todos","2023-01-14 00:00:19","1853620098.0","2023-01-14","00:00:19"
"66016","Boa noite.
A paz do Senhor Jesus.","2023-01-14 00:01:01","5302764001.0","2023-01-14","00:01:01"
"66017","Boa noite....a paz do Senhor.","2023-01-14 00:01:17","5302764001.0","2023-01-14","00:01:17"
"66018","Boa noite amiga querida 🌸

A paz do Senhor Jesus..... como você está?","2023-01-14 00:01:42","5302764001.0","2023-01-14","00:01:42"
"66019","Boa noite amiga linda do meu ❤️
Que Jesus abençoe grandemente sua noite e da sua família!","2023-01-14 00:02:33","5302764001.0","2023-01-14","00:02:33"
"66020","A paz do Senhor Jesus irmã Aline querida 🌸💐
Jesus te dê uma noite abençoada.","2023-01-14 00:02:54","5302764001.0","2023-01-14","00:02:54"
"66021","Boa noite minha amada irmã! Graça e paz! Graças a Deus hoje estou mais tranquila e vc? 💕","2023-01-14 00:03:05","1751256533.0","2023-01-14","00:03:05"
"66022","Ôoooo Glória 🙌
Que benção amiga, por você estar bem hoje..... tenho orado por você e pelo seu estado.....

Estou bem, acabei de jantar kkkkk","2023-01-14 00:04:13","5302764001.0","2023-01-14","00:04:13"
"66023","🙏a paz amada 
Aqui de dia não choveu mais agora a noite abriu as comportas do céu","2023-01-14 00:04:38","1493959797.0","2023-01-14","00:04:38"
"66024","Amém amém amém! Aaaaah barriguinha ok kkkkkkkkkkkk","2023-01-14 00:04:40","1751256533.0","2023-01-14","00:04:40"
"66025","Nossa irmã Lee estou até com ventilador ligado! Muito calor por aqui hoje","2023-01-14 00:05:36","1751256533.0","2023-01-14","00:05:36"
"66026","Mulher, foi um prato de pedreiro rsrsrs
Cuscuz com carne de porco 😋
Tô redonda kkkkk","2023-01-14 00:05:42","5302764001.0","2023-01-14","00:05:42"
"66088","Tudo bem por aí?","2023-01-14 02:22:39","1819597580.0","2023-01-14","02:22:39"
"66027","Carne suína 😍😍","2023-01-14 00:06:00","1751256533.0","2023-01-14","00:06:00"
"66028","É bom demais.....mas só eu que como aqui em casa.... meus pais e minhas irmãs não gostam....rsrs","2023-01-14 00:07:34","5302764001.0","2023-01-14","00:07:34"
"66029","😱😱😱😱","2023-01-14 00:07:59","1751256533.0","2023-01-14","00:07:59"
"66030","Sério eita kkkkk","2023-01-14 00:08:47","1493959797.0","2023-01-14","00:08:47"
"66031","Muito abafado","2023-01-14 00:09:00","1751256533.0","2023-01-14","00:09:00"
