"message_id","message","message_utc","from_id","date","time"
"51333","⚠️ATENÇÃO⚠️

🔥🇺🇸🔀🇧🇷🔥 • Segundo o site Kaspersky, empresa especializada em cibersegurança, um grande volume de tentativas e de ataques aos sistemas brasileiros vindo diretamente dos Estados Unidos ocorreu hoje no dia da eleição, 02/10/2022.
Sendo o Brasil, hoje(02/10/2022), o segundo maior país com ciberataques e desvios cibernéticos, tendo movimentação recorde de dados com os EUA.

> https://cybermap.kaspersky.com/pt

#Eleições2022


🛑🛑🛑‼️COMPARTILHE‼️🛑🛑🛑

SIGA-NOS: AQUI @TradicaoRestauradora","2022-10-03 12:12:39","990790020","2022-10-03","12:12:39"
"51334","Em 2018 o algoritmo parou assim que passou","2022-10-03 12:15:16","990790020","2022-10-03","12:15:16"
"51351","Direita e Esquerda é tudo igual, dizem eles...
Aham, MUIIIIITTOOOO igual.","2022-10-03 23:44:51","1783893965","2022-10-03","23:44:51"
"51325","AO VIVO, NESSE MOMENTO!!!","2022-10-03 00:03:24","769207523","2022-10-03","00:03:24"
"51326","Foto de Flávio","2022-10-03 00:11:02","1549717367","2022-10-03","00:11:02"
"51327","Esses são os eleitores de Lula em São Paulo. 
Manifestação de apoio ao Molusco ontem, 01/10/22","2022-10-03 00:43:36","1783893965","2022-10-03","00:43:36"
"51328","As trevas estão reinando a qualquer custo.","2022-10-03 01:25:04","1288210546","2022-10-03","01:25:04"
"51329","https://instagram.com/hilton_erika?igshid=YmMyMTA2M2Y=","2022-10-03 01:25:04","1288210546","2022-10-03","01:25:04"
"51330","Ola pessoal acessem o nosso grupo. 
✅Sem ofensas
✅Entre apenas se tiver maturidade para debates
✅Seja bem vindo(a)

Link 👉🏻@EspeculandosFatosGrupoficial","2022-10-03 04:43:21","1998161685","2022-10-03","04:43:21"
"51332","👆👆👆👆👆👆👆
OLHA A FRAUDE ESCANCARADA!!!!","2022-10-03 09:35:34","1549717367","2022-10-03","09:35:34"
"51336","Rituais satânicos e missas negras em prol da Vitória do partido satanista. (A guerra espiritual está sendo maior do que a física.)","2022-10-03 13:40:04","1288210546","2022-10-03","13:40:04"
"51339","INCRÍVEL!!! https://www.youtube.com/watch?v=A-Y788dGBoo","2022-10-03 15:51:23","769207523","2022-10-03","15:51:23"
"51340","https://www.youtube.com/watch?v=A-Y788dGBoo","2022-10-03 15:53:28","5132933004","2022-10-03","15:53:28"
"51341","Nova York. Viva a esquerda 🥳

Junte-se a nós também e mantenha-se informado. 
👉 @amidianaoesuaamiga 🧠","2022-10-03 17:02:48","1783893965","2022-10-03","17:02:48"
"51342","Muita gente está falando sobre esta notícia! 
https://kwai-video.com/p/8HpgWCgn","2022-10-03 18:19:20","1753333533","2022-10-03","18:19:20"
"51343","👉🏻A MÚMIA TA FICANDO MALUCA!!!
●
●
●
●
●
●
🎯Acesse nosso grupo no Telegram⤵️
@EspeculandosFatosGrupoficial

📽Nosso Canal no YouTube⤵️
https://youtube.com/c/especulandoosfatosoficial

📚Isso Pode Te Ajudar⤵️
👉🏻http://bit.ly/RECOMENDO_ENTRE_VEJA","2022-10-03 18:30:52","1998161685","2022-10-03","18:30:52"
"51344","Não tenho nem palavras para descrever essa cena.","2022-10-03 18:55:56","1783893965","2022-10-03","18:55:56"
"51345","👉🏻É MUITO SIMPLES!!!
●
●
●
●
●
●
🎯Acesse nosso grupo no Telegram⤵️
@EspeculandosFatosGrupoficial

📽Nosso Canal no YouTube⤵️
https://youtube.com/c/especulandoosfatosoficial

📚Isso Pode Te Ajudar⤵️
👉🏻http://bit.ly/RECOMENDO_ENTRE_VEJA","2022-10-03 21:03:14","1998161685","2022-10-03","21:03:14"
"51346","https://www.youtube.com/watch?v=7iY_Kil2DwY","2022-10-03 22:05:58","769207523","2022-10-03","22:05:58"
"51347","https://tribunanacional.com.br/noticia/4511/insider-do-wef-revela-que-agenda-de-comer-insetos-e-sobre-destruir-a-alma-humana#.YztcaYiqraQ.telegram
Insider do WEF revela que 'agenda de comer insetos' é sobre destruir a alma humana

A maioria dos humanos tem uma aversão natural quando se trata de insetos. A visão de alguns tipos de insetos, como baratas, por exemplo, provoca uma sensação instantânea de nojo

📌 GETTR
📌 BOMPERFIL","2022-10-03 22:07:21","5024946675","2022-10-03","22:07:21"
"51349","https://www.youtube.com/watch?v=7iY_Kil2DwY","2022-10-03 22:20:21","5132933004","2022-10-03","22:20:21"
"51350","https://youtu.be/lXVCenWhDWc","2022-10-03 22:37:20","1998161685","2022-10-03","22:37:20"
