"message_id","message","message_utc","from_id","date","time"
"44933","Até em hospital entrei essa semana e não era unanimidade.","2022-12-03 23:41:58","867904475","2022-12-03","23:41:58"
"44875","Boa noite a todos, mais uma vez peço mais moderação e civilidade nos debates dentro do grupo, aqui não é rinha de galos, todos gostam de respeito e todos têm direito a serem  respeitados.","2022-12-03 01:03:03","1531584963","2022-12-03","01:03:03"
"44876","As pessoas tem que entender que o DEEP STATE, também comanda a maioria das mídias , estamos em guerra , e a DESINFORMAÇÃO, também faz parte dela , e com isso vão criando intrigas , e uma delas é jogar o povo contra nossas FFAA.
O que faremos sem ela ?
É hora de união , lembrem-se do , DIVIDIR PARA GOVERNAR.
Vamos confiar no plano , ter fé que tudo dará certo , e nosso país seguirá seu rumo ao que sempre foi alijado , somos o melhor e mais rico do mundo , e nosso povo se libertará da escravidão que vive .🙏","2022-12-03 01:04:27","1552443024","2022-12-03","01:04:27"
"44878","Salvador, Bahia em 02/12/2022 , Comando do 6º  Batalhão do Exército Brasileiro 💪🇧🇷💛💚💙","2022-12-03 01:37:24","999573171","2022-12-03","01:37:24"
"44879","https://www.instagram.com/reel/CloSD_INREQ/?igshid=NWQ4MGE5ZTk=","2022-12-03 09:32:44","1595926783","2022-12-03","09:32:44"
"44881","Exato","2022-12-03 12:05:11","1459572860","2022-12-03","12:05:11"
"44884","🟡 Fé na missão! 🇧🇷

#VemProQuartel | #IntervençãoMilitarJá |  #IMJá | #NinguémMeTiraDoQuartel | #BrasilNosQuartéis","2022-12-03 13:15:22","868834697","2022-12-03","13:15:22"
"44885","Vídeo de katiasampaio","2022-12-03 13:22:30","824873293","2022-12-03","13:22:30"
"44886","https://youtube.com/watch?v=XtFBnTpWgYU&feature=share","2022-12-03 13:59:34","1258365922","2022-12-03","13:59:34"
"44888","Bom diaaa 💛💫💛💪🇧🇷","2022-12-03 14:02:28","999573171","2022-12-03","14:02:28"
